timestamp,log exp request recency,log request recency,gdsf,log time recency,number of observations,time recency,log bhr,exp request recency,log gdsf,exp time recency,request recency,frequency,entropy,log size,size,log exp time recency,log frequency
1437186923,7.67329952962,7.21279427285,992.827963587,2.86690089485,22947.3671248,311.339209792,14.176587357,321309.431583,3.0627140601,258.786050822,311411.985076,0.000100723945487,15.6980628795,8.61965070856,252905.396371,2.89650232137,8.87340573977
1437186983,8.16130040423,7.64145310894,1052.13415695,2.99684301503,21260.1459735,325.210437185,14.796190746,336056.883261,3.08450455906,270.354088617,323024.64994,9.32996740588e-05,15.6904599069,8.94034765254,217395.409577,3.09288374101,8.88223536081
1437187043,7.97029386847,7.48160174939,1397.08406621,2.88462813024,24469.3665443,306.819515109,14.67930918,297165.085936,2.56831394453,242.413144058,302078.266226,0.000107361450928,15.7071498805,8.62381156226,439171.467504,2.95572618128,8.82906624407
1437187103,8.12603075031,7.67699147792,1036.4759678,2.92413020623,24617.3660142,334.013819517,14.7561124765,330920.894241,2.54921462572,269.043655225,330104.584073,0.000107987033402,15.7230338799,8.65266355112,551018.217829,3.02445258504,8.82895946402
1437187163,7.82199804388,7.33217786566,1196.03309002,2.77681334697,23730.9915282,277.771241158,14.5278420512,297537.897235,2.60213401559,243.139449549,273325.748067,0.000104074380275,15.749966557,8.56498803341,184420.320612,2.87891048086,8.84131695194
1437187223,7.25666954032,6.85562710856,1103.13497824,2.68660706936,22223.0206616,299.359634876,13.7511066713,302350.848824,2.80045070409,246.718119152,295152.265496,9.74407499513e-05,15.7704002385,8.27577868771,160394.763965,2.68233691624,8.85837499506
1437187283,8.06673751064,7.5083993965,1226.01626042,2.92331024208,24517.8308979,349.774937144,14.7086561461,350994.44159,2.71503146514,287.917670809,343601.450375,0.000107481489429,15.7858536382,8.71184380564,189524.417042,3.01572176453,8.83277597786
1437187343,8.50664150704,7.92529380298,1360.8917096,3.18108300239,22934.896294,398.988222304,15.0386933701,373941.092403,2.8211387036,308.167265657,386344.893236,0.000100525889145,15.7851681889,8.92991603685,239287.124543,3.26332347421,8.86482510205
1437187403,8.36088922163,7.90371604964,1158.43168339,3.23380025495,21047.9354329,487.421555834,14.8214609749,402019.839092,3.09875189875,325.700805902,485386.60921,9.22393177073e-05,15.7763217817,8.96010643684,221427.463689,3.24525301087,8.89055173867
1437187463,8.44309021963,7.93770820241,1036.04402585,3.23234373825,19465.5700029,436.173183506,14.6178648985,416523.225545,3.32105837962,339.178521751,408769.983659,8.52882581303e-05,15.7657820722,8.96946163906,609108.060528,3.34079344899,8.91451245829
1437187523,8.04317199319,7.49115083842,1020.03325762,2.96375068792,24068.5895403,393.875835437,14.5794727318,371584.588651,3.33202526929,311.528238615,377061.076897,0.000105430244685,15.7928662279,8.95574900053,835584.063735,3.11544136606,8.86940982705
1437187583,7.76445365324,7.26933835073,1216.56154957,2.90208317089,26015.975509,350.808830699,14.3261930543,337396.956593,3.16366661222,280.793169076,331819.849293,0.000113937994422,15.8089867772,8.74492983325,670980.323746,2.96316136451,8.85903180732
1437187643,7.94208224021,7.44347343929,1254.05150829,3.02797584468,22812.2198033,350.816003576,14.3375700574,360819.883343,3.00326930641,296.790460538,322938.211109,9.9887770021e-05,15.827497329,8.67041968192,597565.554649,3.07775550154,8.87579489547
1437187703,8.12219380817,7.61853296849,913.164392692,2.95498970888,22606.4542937,367.078293544,14.5677583894,351447.340356,3.07705480694,293.455898389,346683.493376,9.89633996522e-05,15.8772529316,8.82240659816,351601.596968,3.12536904717,8.87849746956
1437187763,8.12695741857,7.54761107807,936.136838473,2.7718749409,23375.9579085,304.139123484,14.7825390698,293607.816994,2.85339318187,248.925514434,288632.729233,0.000102303529276,15.9176653224,8.81796612581,249053.526694,3.02616200182,8.86278270846
1437187823,7.98483586519,7.50377495971,1050.71860739,2.9473118341,23476.9088976,342.847453987,14.9512074727,320796.584459,3.49825853615,268.818285268,326191.511028,0.000102719970526,15.9261966046,9.22473300444,229223.235895,3.01982859658,8.86541954107
1437187883,8.52896971652,8.03189428276,1028.97215097,3.20158794431,24544.5716384,429.897605406,15.0362087011,399356.779363,3.1317089352,331.286868373,407660.690172,0.000107368951555,15.929078818,9.08395881817,188911.830532,3.30326596729,8.85353284141
1437187943,8.47614856909,7.92385159902,952.759818787,3.0335095064,23576.9412945,372.607824114,14.9954083229,361408.774522,3.01103581933,302.077446534,352899.600375,0.000103112000657,15.9707813885,9.0032220711,339720.976929,3.2411373028,8.86279144666
1437188003,8.15721195731,7.61484207874,991.903569938,2.89751467776,23693.6383323,312.678800561,14.9451864671,310189.315306,3.14326108656,263.600347605,295868.543281,0.000103596872792,15.9963144482,9.04422377683,259577.465898,3.06880400667,8.86526442788
1437188063,8.20130566946,7.64022756764,1237.92073493,2.96229085938,25362.0574707,318.226720282,15.0803335815,311535.198591,2.94343903558,263.573845125,296721.982492,0.000110868593997,15.9830961641,9.01188630854,334326.412213,3.0890082961,8.83989217114
